Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length,Num_Step_per_Problem
33157,_u830_metabolism,_m3_pathways_and_regulation,"Over time, Bill continues to lose weight. At first he is averaging about one pound per week of weight loss. Gradually the rate of weight loss slows down, even though he sticks to the exact same level of calorie intake and exercise each day. Why, with the same calorie intake and activity level, would Bill’s weight loss slow down as he gets thinner?","Bill’s basal metabolic rate (BMR) — the number of calories used just to stay alive — is probably slowing down, partly as a result of weight loss itself, and partly as his body’s response to the loss of body fat. This reduces Bill’s total calorie expenditure, even though his activity level is the same. Bill will have to cut his calorie intake even more if he wants to continue losing weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq2_A UpdateShortAnswer,smaller body needs few calories,5,20,3
66223,_u830_metabolism,_m3_pathways_and_regulation,"Over time, Bill continues to lose weight. At first he is averaging about one pound per week of weight loss. Gradually the rate of weight loss slows down, even though he sticks to the exact same level of calorie intake and exercise each day. Why, with the same calorie intake and activity level, would Bill’s weight loss slow down as he gets thinner?","Bill’s basal metabolic rate (BMR) — the number of calories used just to stay alive — is probably slowing down, partly as a result of weight loss itself, and partly as his body’s response to the loss of body fat. This reduces Bill’s total calorie expenditure, even though his activity level is the same. Bill will have to cut his calorie intake even more if he wants to continue losing weight.",_m3_low_cal_diet_LBD,_m3_low_cal_diet_LBDq2_A UpdateShortAnswer,his calorie intake is decreasing,5,20,3
79810,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"Your ‚Äúbalancing act‚Äù was similar to your body‚Äôs ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",49,19.88235294,2
12390,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"homeostasis is the state of steady internal, physical, and chemical conditions maintained by living systems. This is the condition of optimal functioning for the organism and includes many variables, such as body temperature and fluid balance, being kept within certain pre-set limits (homeostatic range).",44,19.88235294,2
33141,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"Your skin, muscles and joints play a crucial role in balancing the body. The sensors in your limbs send signals to your brain any time movement is detected. Thus helps you maintain balance while walking and other forms of body movement.",41,19.88235294,2
15363,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"This tendency is Homeostasis meaning the tendency of an organism to maintain internal stability, or the tendency of a group of organisms, such as social insects like bees or ants, to act cooperatively.",33,19.88235294,2
30221,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,My bodies ability to maintain balance is similar to homeostasis. Homeosis is similar to the way cells and organisms maintain equilibrium by monitoring or responding to the internal changes.,29,19.88235294,2
38327,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"OUR ANSWER Your ‚Äúbalancing act‚Äù was similar to your body‚Äôs ability or tendency to maintain stable internal conditions, also known as homeostasis.",22,19.88235294,2
61943,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"Your "" balance act"" was similar to your body's ability or tendency to maintain stable internal conditions, also known as homeostasis.",21,19.88235294,2
74000,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,Cells have to keep a balance just like our bodies do. In cells they use something called homeostasis to stay balanced.,21,19.88235294,2
39910,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"My body was going through homeostasis, maintaining an internal conditions. My body was sending messages to maintain balance.",18,19.88235294,2
73999,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,Homeostasis is the ability or tendency to maintain a relatively stable internal environment.,13,19.88235294,2
49374,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,It is similar to our body's ability to maintain conditions.,10,19.88235294,2
10926,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,The constant energy needed to maintain a work balance.,9,19.88235294,2
48394,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,It is like your body trying to maintain homeostasis.,9,19.88235294,2
17444,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,"Homeostasis, this is because all organisms",6,19.88235294,2
85262,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,honestly i do not know,5,19.88235294,2
8064,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,its similar to homeostasis,4,19.88235294,2
66202,_u830_metabolism,_m3_pathways_and_regulation,Your ability to maintain your balance is similar to what kind of ability or tendency of cells and organisms? Identify and discuss this tendency below.,"Your “balancing act” was similar to your body’s ability or tendency to maintain stable internal conditions, also known as homeostasis. Your nerves monitored position and balance. When you drifted off-center, your muscles responded with corrective movements. Similarly, cells and organisms maintain homeostasis by monitoring and responding to internal changes.",_m3_stand_upright_LBD,_m3_stand_upright_LBD_q2_A UpdateShortAnswer,Cellular respiration and photosynthesis,4,19.88235294,2
11404,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"This is because the origins of all living species evolved from the same life process that is shared by all living things. Model organisms can be plants, microbes (e.g., yeast) or animals (e.g., flies, fish, worms and rodents), all of which are widely studied and have a genetic makeup that is relatively well-documented and well-understood",55,19.64705882,2
34054,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"Researching mice or rats offers a ground for many tests and close observation that we couldn't reach with humans. Also, rats and mice are simpler creatures than humans. Testing on humans will produce a variety of answers, no matter how exact the experiment is conducted due to our environments factors.",50,19.64705882,2
49038,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,Many drugs can come out of testing rats since they deal with some of the characteristics humans go through. Thousands of different drugs can be tested on rats for diabetes and addiction because rats are everywhere. The importance of finding the cures for these are very important.,47,19.64705882,2
78523,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"If mice and rats can contract or have the same diseases/disorders that humans can get, they are very good to study on because of the high possibility that human bodies will react the same to whatever experiment is performed on the mice.",42,19.64705882,2
72616,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,They use rats and mice before they test it on humans is because we have similar functions in our body's. Most of the time the human body will react the same as it would in a rat or mouse.,39,19.64705882,2
12589,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"mice or rats can help us answer our questions to medical research due to their anatomical , physiological , and genetic similarity to humans including their size , ease of maintenance , short life cycle.",35,19.64705882,2
65392,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"They may react to the diseases in the same way as humans, which means if the scientists tests a cure on a lab rat and it works then it might work on humans as well.",35,19.64705882,2
7089,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,Whatever results we find that work on rats may be safe enough to work on humans. It allows us to dig deeper into a model organism instead of testing an actual human in a lab.,35,19.64705882,2
43355,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,There could be a possible way that humans could have the same type of DNA and it is easy to determine if it will affect us the same way it affected the rat/mouse.,33,19.64705882,2
87480,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"Mice or rats can help the testing in that their genetic, anatomical and behavioral components nearly match those of humans, and many symptoms of human conditions can be replicated in mice and rats.",33,19.64705882,2
26663,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"If it kills them or hurts them, they know that it will be harmful to humans, if it works on them, then there is a good chance that it will work on humans.",33,19.64705882,2
29096,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"Using rats and mice for further research helps tp answer common questions regarding humans because of the similar genes within the animals , that can be directly related to that of a humans.",33,19.64705882,2
35645,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,Research on mice and rats allows us to be able to text hypothesis that we wouldnt ethically be able to do on other human beings. We can also test out various medications.,32,19.64705882,2
18424,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"They are usually organisms that are easy to maintain and breed in a laboratory setting. They may occupy a pivotal position in the evolutionary tree, this is useful for scientists studying evolution.",32,19.64705882,2
86200,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,research on mice would help because they are living things and breath and live like humans so it would help see the reaction on the mice instead of potentialy killing a human,32,19.64705882,2
53411,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,As I said previously the scientists would select the gene that has a similar function in the organism and perform needed experiments to compare that data of a humans gene function,31,19.64705882,2
83716,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,"Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems such as obesity, diabetes, or behavioral disorders such as addiction, like humans.",30,19.64705882,2
18160,_u800_Bio_Intro,_m1-1_Themes,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?","We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",u1_themes_evolution_LBD,q2_a2 UpdateShortAnswer,Research on mice and rate help answer our medical research questions because mice and rate a very closely related to our common ancestry and we share many similarities in behaviors.,30,19.64705882,2
