Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input
29914,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,salted and sugared food are less susceptible to mold because they're high solute concentrations that kills the cells that produce mold growth.
19199,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Heavily salted or sugared foods are less susceptible to mold because they are hypertonic. Which means that they excrete from the cytoplasm.
10575,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,The particles that make up salt and sugared food have preservation qualities. Due to the osmosis of water molecules with the substances.
789,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Salted or sugared foods creates a higher concentration outside of the cell. This makes water exit and the cell shrivels up.
74345,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,salting foods draws water out and tying up the water within making it unavailable for chemical reactions to cause decay
73664,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,salts and sugars are solutes. high solute concentrations outside the cell (hypertonic solutions) cause water to flow over the cell.
96775,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,They are less susceptible to mold because they are solutes and cause water to flow out of the cell
23844,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,They are less susceptible to mold because of their hypertonic tendencies. This means that water would leave the cell.
48088,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Because the wall will keep the cells from bursting in hypotonic solutions like heavily salted or sugared foods.
17245,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because the water in them moves out so the mold can't grow without the water
53011,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Water is half way in and half way out of the salted or sugar foods
5627,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,heavily salted or sugared foods less susceptible to mold because it inhibit microbial growth
72232,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Heavily salted and sugared foods are less susceptible to mold because they are solutes.
47321,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,the plasma membrane tears as it shrivels away from the cell wall.
137799,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,the amount of solutel present too them and has a high concentration
61517,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Salt slows down the process of mold growth because they are solutes.
7715,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because of the higher concentration its harder and more rigid
106745,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Because plant cells are most sensitive to hypertonic solutions
39479,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Because it will break off since it is thinning
84825,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because the concentration of water is lower
109733,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,they will swelled up and can burst
76374,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Water is forced out of the cell
62272,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,There is less water outside cell.
117275,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because the solute concentration is higher
13492,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because salt and sugar desolve water.
65868,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Does not contain as much water.
49929,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Because they have higher phospholipid counts
56366,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Salts and sugars are both solutes
23160,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Water flows out of the cells.
48998,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,They are less susceptible to mold
38002,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Salts and sugars are solutes.
66495,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Salts and sugars are solutes
113785,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,because there ARE DEAD CELLS
43857,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,they are hyoertonic
54398,_u820_the_cell,_m2_cell_membranes,Why are heavily salted or sugared foods less susceptible to mold?,"Salts and sugars are solutes. High solute concentrations outside the cell (hypertonic solutions) cause water to flow out of the cell. This causes the cell to shrivel. Because mold cells (bacteria and fungi) have a cell wall, the hypertonic solution results in the plasma membrane tearing as it shrivels. This kills the cells and retards mold growth.",u2m3_membrane_osmosis_LBD,q1_A UpdateShortAnswer,Solute concentration
55471,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Metabolic pathways consist of an ordered set of chemical reactions that are catalyzed by enzymes. At the heart of metabolism are enzymes. These proteins embrace substrates, quickly generating products. One or more substrates bind to an enzyme’s active site. As a result, the activation energy is reduced and the reaction proceeds much more quickly than it otherwise would. Without enzymes, metabolism would grind to a halt. Furthermore, the structural characteristics of enzymes allow the regulation of their function, thus allowing the regulation of the metabolic pathways they participate in."
79782,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme."
12355,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,The terms substrate and product are used in spontaneous reactions and in reactions upon which an enzyme acts on as a catalyst. The substrate is the compound on which the enzyme acts on. The product is the compound that is obtained when the reaction has completed.
5983,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"enzyme will grab on (bind) to one or more reactant molecules. These molecules are the enzyme's substrates. In some reactions, one substrate is broken down into multiple products. In others, two substrates come together to create one larger molecule or to swap pieces."
30188,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes are proteins that act as a catalysts, these make it easier fro chemical reactions to occur. Substrates are molecules that mind to an enzyme. These substrates are then converted to products by the reaction induced by the enzyme they connected to."
15338,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes bind with chemical reactants called substrates. There may be one or more substrates for each type of enzyme, depending on the particular chemical reaction. In some reactions, a single-reactant substrate is broken down into multiple products."
73968,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes make it easier for a reaction to occur. Substrates are molecules that bind to an enzyme. A product is the result of substrates after the reaction is catalyzed by the enzyme.
73968,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes are catalyze by the ordered set of chemical reactions. Substrates are the chemicals that is acted upon by binding to the catalyst. A product is produced in a chemical reaction
46177,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes bind with chemical reactants called substrates. There may be one or more substrates for each type of enzyme. In some reactions, a single-reactant substrate is broken down into multiple products."
61905,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes are proteins that act as catalysts. Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme."
66178,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,enzymes are catalysts that speed up or slow down a chemical reaction. Substrates bind to these enzymes. Product is what is in result of the chemical reaction from the enzyme.
64564,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,enzymes are proteins that speed up chemical reactions. Substrates are the molecule that the enzyme binds to. The product is what the substrate is converted to by the reaction
23494,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes is a substance produced by a living organism that acts as a catalyst. Substrate is the substance on which an enzyme acts. Products are formed from chemical reactions.
19580,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes are molecules that make of the metabolic pathway to digests other molecule. Substrate are layers and products are the create substance that is or will be released.
3113,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,enzymes-proteins that act as biological catalysts. substrate- a molecule an enzyme acts. product- species formed from chemical reactions.
48364,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes are proteins, substrates are molecules that bind to enzymes, and products are the results of reactions."
17424,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"ennzymes catalyze a reaction when a substrate binds to it, creating a product of the reaction"
38293,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur).
10895,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Substrates are enzymes that bind with chemical reactants. A single-reactant is broken into products.
50236,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,"Enzymes are proteins, substrates are an underlying substance, and a product is the results."
85227,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,They are all components that help with metabolism
33108,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,The compounds on which the enzymes act on
