Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length,Num_Step_per_Problem
91131,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses are not alive, because they cannot do anything without interacting with a cell.",14,19.56497175,1
136834,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"viruses are alive because they carry gentic material, reproduce, and evolve through natural selection",14,19.56497175,1
39390,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,viruses are not living things. without cells viruses would not be able to multiply.,14,19.56497175,1
36471,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I think a virus is alive because it's living inside of someone or something.,14,19.56497175,1
48032,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes viruses are alive because they grow and develop with the help of DNA,14,19.56497175,1
88724,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,viruses are free forms of DNA or RNA that can't replicate on their own,14,19.56497175,1
33338,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Viruses are alive because they reproduce. It needs cells in order to develop DNA.,14,19.56497175,1
47821,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes viruses are alive because they are bacteria and that is a living thing,14,19.56497175,1
45826,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes viruses are alive because they cover all five characteristic of a living thing.,14,19.56497175,1
69380,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses are not alive because they evolve off the hostess energy, not it's own.",14,19.56497175,1
94791,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Yes, viruses are alive. They reproduce and develop similar to a living thing.",13,19.56497175,1
69467,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Viruses are not alive because they dont grow and make their own energy,13,19.56497175,1
40390,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,To me viruses are alive because they reproduce and also evolve as well.,13,19.56497175,1
15942,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Yes, because viruses are able to move around and spread throughout the body.",13,19.56497175,1
108442,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses are not alive, they depend on living things to reproduce and grow.",13,19.56497175,1
81749,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes because they can grow and evolve and continue to infect their host.,13,19.56497175,1
14084,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, viruses are  not alive because they do not have a cell structure.",13,19.56497175,1
79817,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,they are not alive. They are not; nor do they contain a cell.,13,19.56497175,1
30475,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"viruses are alive because they grow, develop, reproduce, and also evolve over time.",13,19.56497175,1
6306,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses are considered life form because they reproduce, evolve and carry genetic material.",13,19.56497175,1
58980,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"They are not alive,They need living cells in order for them to mulitply",13,19.56497175,1
86766,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"yes, because a virus works inside your body through your celluar system",12,19.56497175,1
11289,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,yes because they infect and fester in a host slowly killing it.,12,19.56497175,1
86120,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,yes i feel that viruses are alive because they grow and spread,12,19.56497175,1
63440,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"no, viruses are not alive because it exists of non living things.",12,19.56497175,1
77992,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses aren't alive, because they need a cell to be considered living.",12,19.56497175,1
12741,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I believe that viruses are alive because they are able to reproduce.,12,19.56497175,1
83690,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I think viruses are alive because they not only multiply but attack.,12,19.56497175,1
76481,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"yes, because with help. from. DNA can grow to develop and reproduce.",12,19.56497175,1
5016,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,i think their alive because they replicate and evolve and also mutate.,12,19.56497175,1
129514,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I think viruses are alive because they reproduce and evolve over time.,12,19.56497175,1
38265,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses isn't alive, they need living cells to help the multiply.",11,19.56497175,1
40964,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, because it's not fully developed to even become a cell",11,19.56497175,1
8812,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Yes they are alive because they can grow, develop, and reproduce.",11,19.56497175,1
29933,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,viruses are not alive because they cannot make there own energy.,11,19.56497175,1
54209,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"yes because viruses are able to carry genetic material, and reproduce",11,19.56497175,1
85025,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes because they need to reproduce and live off other cells,11,19.56497175,1
9893,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Virus are technically not living because they do not experience growth.,11,19.56497175,1
94387,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, viruses are not alive. They depend on a host cell",11,19.56497175,1
97681,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,yes there is a such thing as a live virus,10,19.56497175,1
51555,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Virus are very much alive, they evolve, grown and develop.",10,19.56497175,1
99900,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Viruses are not alive because they don't qualify as cells.,10,19.56497175,1
110636,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,yes viruses are alive because they use DNA to evolve.,10,19.56497175,1
120403,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes because you can not mutate without being already living,10,19.56497175,1
137317,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"I think viruses are alive. They grow, evolve and reproduce",10,19.56497175,1
89590,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,No they lack certain things it need to be alive,10,19.56497175,1
66995,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,viruses are not alive they only use dna to reproduce,10,19.56497175,1
130766,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes because they live and grow inside of you,9,19.56497175,1
70198,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, they have all the cell qualities of life.",9,19.56497175,1
21829,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Yes because it also another form of a bacteria.,9,19.56497175,1
45253,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,VIRUSES ARE ABIOTIC MEANING ITS NOT A LIVING THING,9,19.56497175,1
53283,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,no they are not alive because there are abiotic.,9,19.56497175,1
39262,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No,because they are not made up of cells.",8,19.56497175,1
25200,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, because viruses aren't made out of cells.",8,19.56497175,1
76490,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,no because they are not considered  a cell.,8,19.56497175,1
64917,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,No because they do not qualify as cells.,8,19.56497175,1
101347,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,Viruses are alive because they are considered bacteria.,8,19.56497175,1
31947,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,yes because they are considered living things,7,19.56497175,1
58241,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, because they aren‚Äôt made of cells.",7,19.56497175,1
4425,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I believe viruses come alive when needed.,7,19.56497175,1
102618,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, Viruses can't live without their host.",7,19.56497175,1
43064,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,No because they are not living,6,19.56497175,1
